,sample,gamma,x,y,in_sample_payoff1,in_sample_payoff2,oos_mean1,oos_std1,oos_min1,oos_mean2,oos_std2,oos_min2
689,62,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
690,62,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
691,62,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
692,62,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
693,63,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
694,63,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
695,63,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
696,63,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
697,63,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
698,63,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
699,63,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
700,63,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
701,63,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
702,63,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
703,63,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
704,64,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
705,64,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
706,64,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
707,64,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
708,64,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
709,64,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
710,64,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
711,64,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
712,64,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
713,64,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
714,64,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
715,65,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
716,65,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
717,65,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
718,65,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
719,65,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
720,65,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
721,65,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
722,65,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
723,65,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
724,65,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
725,65,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
726,66,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
727,66,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
728,66,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
729,66,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
730,66,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
731,66,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
732,66,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
733,66,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
734,66,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
735,66,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
736,66,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
737,67,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
738,67,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
739,67,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
740,67,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
741,67,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
742,67,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
743,67,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
744,67,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
745,67,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
746,67,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
747,67,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
748,68,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
749,68,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
750,68,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
751,68,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
752,68,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
753,68,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
754,68,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
755,68,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
756,68,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
757,68,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
758,68,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
759,69,0.0,[0.091 0.909],[0.091 0.909],0.27272727272719144,0.2727272727269592,0.8591925619831656,0.49829825005548406,0.024793388429729356,0.8591925619825761,0.49829825005500467,0.024793388429729356
760,69,0.1,[0.081 0.919],[0.081 0.919],0.26329458477421225,0.26329458477426565,0.8486899162177964,0.48898908347696474,0.019815455305894774,0.8486899162179318,0.48898908347707243,0.019815455305894774
761,69,0.2,[0.072 0.928],[0.072 0.928],0.25475608459425814,0.2547560845982364,0.8388428844637837,0.4804264768652053,0.015623339354089893,0.8388428844738807,0.48042647687303264,0.015623339354089893
762,69,0.30000000000000004,[0.064 0.936],[0.064 0.936],0.24701065977559034,0.24701065982693254,0.8295927371286888,0.4725620613910433,0.012113958438475776,0.8295927372589956,0.47256206148948565,0.012113958438475776
763,69,0.4,[0.055 0.945],[0.055 0.945],0.23997071556408353,0.23997071584718616,0.8208874858910884,0.46535021050430947,0.00919903651065458,0.8208874866096029,0.46535021103262997,0.00919903651065458
764,69,0.5,[1. 0.],[1. 0.],3.000000000000036,3.000000000000036,2.2323000000000266,1.3090976701530106,0.0,2.2323000000000266,1.3090976701530106,0.0
765,69,0.6000000000000001,[0. 1.],[0. 1.],0.19999999999972964,0.19999999999972964,0.7634999999989677,0.42493264172043993,0.0,0.7634999999989677,0.42493264172043993,0.0
766,69,0.7000000000000001,[0. 1.],[0. 1.],0.19999999999970836,0.19999999999970836,0.7634999999988866,0.4249326417203947,0.0,0.7634999999988866,0.4249326417203947,0.0
767,69,0.8,[0. 1.],[0. 1.],0.19999999999968474,0.19999999999968474,0.7634999999987966,0.4249326417203445,0.0,0.7634999999987966,0.4249326417203445,0.0
768,69,0.9,[1. 0.],[1. 0.],3.000000000000047,3.000000000000047,2.232300000000035,1.3090976701530155,0.0,2.232300000000035,1.3090976701530155,0.0
769,69,1.0,[1. 0.],[1. 0.],3.0000000000000515,3.0000000000000515,2.2323000000000373,1.3090976701530173,0.0,2.2323000000000373,1.3090976701530173,0.0
770,70,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
771,70,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
772,70,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
773,70,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
774,70,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
775,70,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
776,70,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
777,70,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
778,70,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
779,70,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
780,70,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
781,71,0.0,[0.8 0.2],[0.8 0.2],0.9600000000009843,0.9600000000005151,1.8652920000022875,1.122329075957689,0.04000000000055172,1.8652920000010964,1.1223290759567395,0.04000000000055172
782,71,0.1,[0.812 0.188],[0.812 0.188],0.9721440000010433,0.9721440000007412,1.886279683202106,1.1318590565719835,0.03534400000001676,1.8862796832013384,1.1318590565713802,0.03534400000001676
783,71,0.2,[0.824 0.176],[0.824 0.176],0.9845760000162544,0.9845760000134687,1.9073992128297155,1.1415380780103164,0.030975999996672526,1.9073992128226451,1.141538078004831,0.030975999996672526
784,71,0.30000000000000004,[0.836 0.164],[0.836 0.164],0.9972960000906814,0.9972960000780148,1.9286505889612602,1.151379409863452,0.0268959999807012,1.9286505889291121,1.1513794098388688,0.0268959999807012
785,71,0.4,[0.848 0.152],[0.848 0.152],1.0103040003410961,1.0103040003008843,1.95003381179512,1.1613963822388789,0.02310399993163121,1.9500338116930622,1.1613963821620006,0.02310399993163121
786,71,0.5,[0.86 0.14],[0.86 0.14],1.0236000009988233,1.0236000008998327,1.9715488817141185,1.1716023640262387,0.019599999816551587,1.9715488814628814,1.1716023638399231,0.019599999816551587
787,71,0.6000000000000001,[0.872 0.128],[0.872 0.128],1.037184002498496,1.0371840022940109,1.9931957994226757,1.1820107407101705,0.016383999585754653,1.9931957989036924,1.1820107403315094,0.016383999585754653
788,71,0.7000000000000001,[0.884 0.116],[0.884 0.116],1.0510560056376104,1.0510560052675577,2.014974566191013,1.1926348918387413,0.013455999166557417,2.01497456525182,1.1926348911649858,0.013455999166557417
789,71,0.8,[0.896 0.104],[0.896 0.104],1.0652160118684155,1.0652160112710312,2.03688518429862,1.203488168300637,0.01081599845525407,2.036885182782459,1.203488167231945,0.01081599845525407
790,71,0.9,[0. 1.],[0. 1.],0.7999999896456628,0.7999999896456628,0.7634999901180793,0.4249326362211446,0.0,0.7634999901180793,0.4249326362211446,0.0
791,71,1.0,[0. 1.],[0. 1.],0.7999999884166117,0.7999999884166117,0.7634999889451037,0.4249326355683147,0.0,0.7634999889451037,0.4249326355683147,0.0
792,72,0.0,[0. 1.],[0. 1.],1.000000008716652,1.000000008716652,0.7635000066551638,0.4249326454250044,0.0,0.7635000066551638,0.4249326454250044,0.0
793,72,0.1,[0. 1.],[0. 1.],1.0000000087890617,1.0000000087890617,0.7635000067104487,0.4249326454557736,0.0,0.7635000067104487,0.4249326454557736,0.0
794,72,0.2,[0. 1.],[0. 1.],1.0000000014991335,1.0000000014991335,0.7635000011445885,0.4249326423580452,0.0,0.7635000011445885,0.4249326423580452,0.0
795,72,0.30000000000000004,[0. 1.],[0. 1.],1.0000000015489434,1.0000000015489434,0.7635000011826184,0.424932642379211,0.0,0.7635000011826184,0.424932642379211,0.0
796,72,0.4,[0. 1.],[0. 1.],1.0000000016186104,1.0000000016186104,0.7635000012358091,0.4249326424088148,0.0,0.7635000012358091,0.4249326424088148,0.0
797,72,0.5,[0. 1.],[0. 1.],1.0000000017081456,1.0000000017081456,0.763500001304169,0.4249326424468613,0.0,0.763500001304169,0.4249326424468613,0.0
798,72,0.6000000000000001,[0. 1.],[0. 1.],1.0000000018175612,1.0000000018175612,0.7635000013877079,0.4249326424933555,0.0,0.7635000013877079,0.4249326424933555,0.0
799,72,0.7000000000000001,[0. 1.],[0. 1.],1.00000000194687,1.00000000194687,0.7635000014864352,0.42493264254830293,0.0,0.7635000014864352,0.42493264254830293,0.0
800,72,0.8,[0. 1.],[0. 1.],1.000000002096086,1.000000002096086,0.7635000016003618,0.42493264261170977,0.0,0.7635000016003618,0.42493264261170977,0.0
801,72,0.9,[0. 1.],[0. 1.],1.0000000022652265,1.0000000022652265,0.7635000017295004,0.424932642683583,0.0,0.7635000017295004,0.424932642683583,0.0
802,72,1.0,[0. 1.],[0. 1.],1.0000000249344072,1.0000000249344072,0.7635000190374198,0.424932652316458,0.0,0.7635000190374198,0.424932652316458,0.0
803,73,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
804,73,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
805,73,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
806,73,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
807,73,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
808,73,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
809,73,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
810,73,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
811,73,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
812,73,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
813,73,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
814,74,0.0,[0. 1.],[0. 1.],1.000000008716652,1.000000008716652,0.7635000066551638,0.4249326454250044,0.0,0.7635000066551638,0.4249326454250044,0.0
815,74,0.1,[0. 1.],[0. 1.],1.0000000087890617,1.0000000087890617,0.7635000067104487,0.4249326454557736,0.0,0.7635000067104487,0.4249326454557736,0.0
816,74,0.2,[0. 1.],[0. 1.],1.0000000014991335,1.0000000014991335,0.7635000011445885,0.4249326423580452,0.0,0.7635000011445885,0.4249326423580452,0.0
817,74,0.30000000000000004,[0. 1.],[0. 1.],1.0000000015489434,1.0000000015489434,0.7635000011826184,0.424932642379211,0.0,0.7635000011826184,0.424932642379211,0.0
818,74,0.4,[0. 1.],[0. 1.],1.0000000016186104,1.0000000016186104,0.7635000012358091,0.4249326424088148,0.0,0.7635000012358091,0.4249326424088148,0.0
819,74,0.5,[0. 1.],[0. 1.],1.0000000017081456,1.0000000017081456,0.763500001304169,0.4249326424468613,0.0,0.763500001304169,0.4249326424468613,0.0
820,74,0.6000000000000001,[0. 1.],[0. 1.],1.0000000018175612,1.0000000018175612,0.7635000013877079,0.4249326424933555,0.0,0.7635000013877079,0.4249326424933555,0.0
821,74,0.7000000000000001,[0. 1.],[0. 1.],1.00000000194687,1.00000000194687,0.7635000014864352,0.42493264254830293,0.0,0.7635000014864352,0.42493264254830293,0.0
822,74,0.8,[0. 1.],[0. 1.],1.000000002096086,1.000000002096086,0.7635000016003618,0.42493264261170977,0.0,0.7635000016003618,0.42493264261170977,0.0
823,74,0.9,[0. 1.],[0. 1.],1.0000000022652265,1.0000000022652265,0.7635000017295004,0.424932642683583,0.0,0.7635000017295004,0.424932642683583,0.0
824,74,1.0,[0. 1.],[0. 1.],1.0000000249344072,1.0000000249344072,0.7635000190374198,0.424932652316458,0.0,0.7635000190374198,0.424932652316458,0.0
825,75,0.0,[0. 1.],[0. 1.],0.8000000043211121,0.8000000043211121,0.7635000041239611,0.4249326440162413,0.0,0.7635000041239611,0.4249326440162413,0.0
826,75,0.1,[0. 1.],[0. 1.],0.8000000018817622,0.8000000018817622,0.7635000017959066,0.4249326427205421,0.0,0.7635000017959066,0.4249326427205421,0.0
827,75,0.2,[0. 1.],[0. 1.],0.8000000019080801,0.8000000019080801,0.763500001821024,0.4249326427345213,0.0,0.763500001821024,0.4249326427345213,0.0
828,75,0.30000000000000004,[0. 1.],[0. 1.],0.8000000019596886,0.8000000019596886,0.7635000018702777,0.4249326427619339,0.0,0.7635000018702777,0.4249326427619339,0.0
829,75,0.4,[0. 1.],[0. 1.],0.8000000020358968,0.8000000020358968,0.763500001943009,0.4249326428024132,0.0,0.763500001943009,0.4249326428024132,0.0
830,75,0.5,[0. 1.],[0. 1.],0.8000000021360066,0.8000000021360066,0.7635000020385513,0.424932642855588,0.0,0.7635000020385513,0.424932642855588,0.0
831,75,0.6000000000000001,[0. 1.],[0. 1.],0.8000000022592881,0.8000000022592881,0.7635000021562082,0.42493264292107097,0.0,0.7635000021562082,0.42493264292107097,0.0
832,75,0.7000000000000001,[0. 1.],[0. 1.],0.8000000024049537,0.8000000024049537,0.763500002295228,0.42493264299844363,0.0,0.763500002295228,0.42493264299844363,0.0
833,75,0.8,[0. 1.],[0. 1.],0.8000000025721382,0.8000000025721382,0.7635000024547842,0.4249326430872463,0.0,0.7635000024547842,0.4249326430872463,0.0
834,75,0.9,[0. 1.],[0. 1.],0.800000002759877,0.800000002759877,0.7635000026339578,0.42493264318696683,0.0,0.7635000026339578,0.42493264318696683,0.0
835,75,1.0,[0. 1.],[0. 1.],0.8000000029670897,0.8000000029670897,0.7635000028317165,0.424932643297031,0.0,0.7635000028317165,0.424932643297031,0.0
836,76,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
837,76,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
838,76,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
839,76,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
840,76,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
841,76,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
842,76,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
843,76,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
844,76,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
845,76,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
846,76,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
847,77,0.0,[0. 1.],[0. 1.],0.8000000043211121,0.8000000043211121,0.7635000041239611,0.4249326440162413,0.0,0.7635000041239611,0.4249326440162413,0.0
848,77,0.1,[0. 1.],[0. 1.],0.8000000018817622,0.8000000018817622,0.7635000017959066,0.4249326427205421,0.0,0.7635000017959066,0.4249326427205421,0.0
849,77,0.2,[0. 1.],[0. 1.],0.8000000019080801,0.8000000019080801,0.763500001821024,0.4249326427345213,0.0,0.763500001821024,0.4249326427345213,0.0
